연도,구분,업체명,소재지,매칭_행정구역,X좌표,Y좌표,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율)
2015,휴업,대신주유소,충청북도 청주시 청원구 향군로108번길1 (우암동),충청북도 청주시 청원구 우암동,127.4821766,36.65439924,12350,33926,21,143.97
2015,휴업,사계절주유소,강원도 평창군 방림면 평창대로 272,강원특별자치도 평창군 방림면,128.4369797,37.44806849,2457,1146,2,98.09
2015,폐업,동일주유소,강원도 횡성군 안흥로28 (안흥면),강원특별자치도 횡성군 안흥면,128.1564944,37.41194,3272,5123,2,82.82
2015,휴업,명성에너지,경기도 이천시 이여로388 (백사면),경기도 이천시 백사면,127.4793999,37.32857991,12437,34550,4,101.39
2015,폐업,㈜미림주유소,서울특별시 영등포구 여의대방로147 (신길동),서울특별시 영등포구 신길6동,126.9203881,37.50024267,18292,113301,5,80.09
2015,휴업,주식회사 도준코퍼레이션,인천광역시 부평구 장제로366 (갈산동),인천광역시 부평구 삼산1동,126.7323682,37.51829702,32345,163653,0,63.1
2015,폐업,신우오일상회,경북 영천시 화북면 화북길 60,,128.9214102,36.11075281,,5156,,
2015,폐업,율곡유업사,경상북도 상주시 함령길6 (함창읍),경상북도 상주시 함창읍,128.179709,36.56630642,6053,15422,3,122.42
2015,휴업,옥계주유소,충청남도 홍성군 무한로803 (장곡면),충청남도 홍성군 장곡면,126.7408118,36.48156433,2801,1878,0,84.97
2015,폐업,청호주유소,경상남도 창원시 의창구 사화로382 (팔용동),경상남도 창원시 의창구 팔룡동,128.641387,35.23744329,26223,51252,37,271.36
2015,휴업,주교고송영농회주유소,충청남도 보령시 토정로886 (주교면),충청남도 보령시 주교면,126.5205055,36.38295893,4931,7019,7,122.08
2015,휴업,㈜용봉주유소,강원도 강릉시 경강로1377-3 (성산면),강원특별자치도 강릉시 성산면,128.8326906,37.72116311,3412,12489,3,133.94
2015,휴업,명주주유소,강원도 강릉시 경강로1935 (홍제동),강원특별자치도 강릉시 홍제동,128.8815681,37.74791769,15492,23469,6,105.67
2015,휴업,터널주유소,경기도 남양주시 경춘로1757 (화도읍),경기도 남양주시 화도읍,127.2855995,37.65755734,112105,21304,22,81
2015,폐업,신정자주유소,경기도 수원시 장안구 수성로267 (정자동),경기도 수원시 장안구 정자2동,127.0015735,37.29032266,36649,181236,4,68.9
2015,휴업,고릴라주유소,경기도 양주시 중앙로246 (백석읍),경기도 양주시 백석읍,126.9864759,37.79731287,25503,11973,23,113.01
2015,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동),경기도 의왕시 청계동,126.9863656,37.39307819,35909,36642,1,95.63
2015,폐업,동방주유소,경상남도 창녕군 유어장마로13 (장마면),경상남도 창녕군 장마면,128.4499899,35.45955063,1827,1404,1,91.41
2015,휴업,㈜원흥 광주지점,광주광역시 남구 독립로143 (월산동),광주광역시 남구 월산동,126.9034208,35.1464513,8388,97671,4,93.82
2015,휴업,미양주유소,서울특별시 강북구 삼양로160 (미아동),서울특별시 강북구 송천동,127.0214434,37.61822224,24638,171081,15,93.51
2015,휴업,월천주유소,전라북도 진안군 진장로627 (진안읍),전북특별자치도 진안군 진안읍,127.4856159,35.77962347,9184,2750,8,214.39
2015,휴업,제2부자주유소,경상남도 양산시 중앙로19 (다방동),경상남도 양산시 중앙동,129.0393249,35.33307664,11401,97850,42,287.78
2015,폐업,성계주유소,경상북도 구미시 형곡로162 (형곡동),경상북도 구미시 형곡2동,128.3339178,36.10719562,15761,81863,0,108.69
2015,휴업,경기주유소,경기도 가평군 경춘로1013 (청평면),경기도 가평군 청평면,127.4324007,37.75160687,12863,26658,106,165.05
2015,휴업,오일파크 하성주유소,경기도 김포시 금포로1925 (하성면),경기도 김포시 하성면,126.6618897,37.69825421,9292,19624,4,323.4
2015,폐업,금아주유소,경기도 수원시 영통구 덕영대로1469 (망포동),경기도 수원시 영통구 영통2동,127.0519945,37.24617562,25353,30954,0,126.45
2015,폐업,충무주유소,경상남도 통영시 동호로18 (정량동),경상남도 통영시 정량동,128.4329663,34.84526009,8338,23204,34,156.99
2015,폐업,동명석유,부산광역시 동래구 명서로107-1 (명장동,부산광역시 동래구 명장2동,129.1001722,35.21264602,13552,70579,1,72.24
2015,휴업,구봉주유소,전라남도 여수시 어항로42 (국동),전라남도 여수시 국동,127.7226442,34.73072774,10696,14076,11,85.45
2015,휴업,평택휴게소주유소,경기도 평택시 서동대로2043 (오성면),경기도 평택시 오성면,126.9692983,37.00798703,6600,39299,5,136.06
2015,폐업,구봉석유,대전광역시 유성구 진잠로140번길52 (원내동),대전광역시 유성구 진잠동,127.3173056,36.30108063,25029,48062,2,124.14
2015,휴업,대양석유㈜ 보라매주유소,서울특별시 관악구 보라매로26 (봉천동),서울특별시 관악구 보라매동,126.9272082,37.49159589,23669,113301,0,77.19
2015,폐업,충만주유소,충청남도 금산군 서대산로685 (추부면),충청남도 금산군 추부면,127.5124865,36.23701992,9341,9343,7,150.52
2015,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동),경기도 의왕시 청계동,126.9863656,37.39307819,35909,36642,1,95.63
2015,휴업,만당주유소,경기도 이천시 서동대로8408 (장호원읍),경기도 이천시 장호원읍,127.5720884,37.10870598,14549,15636,11,114.72
2015,폐업,평촌주유소,대전광역시 서구 벌곡로394 (평촌동),대전광역시 서구 기성동,127.3201083,36.2397613,3474,52880,1,141.05
2015,폐업,풍차주유소,전라북도 익산시 무왕로2152 (왕궁면),전북특별자치도 익산시 왕궁면,127.0835493,35.98904921,4362,25625,2,206.79
2015,휴업,대지주유소,충남 천안시 동남구 충절로 672,충청남도 천안시 동남구 목천읍,127.1870557,36.76789187,24065,113437,25,98.57
2015,폐업,대신주유소,충청북도 청주시 청원구 향군로108번길1 (우암동),충청북도 청주시 청원구 우암동,127.4821766,36.65439924,12350,33926,21,143.97
2015,휴업,상동주유소,대구광역시 수성구 수성로93 (상동),대구광역시 수성구 상동,128.6112164,35.83380459,14676,63177,4,110.45
2015,휴업,소문만복래주유소,대전 중구 대종로 416,,127.4299351,36.32220574,,51477,,
2015,휴업,상주아이씨주유소,경상북도 상주시 영남제일로1266 (외답동),경상북도 상주시 동문동,128.2009422,36.41881525,7663,6588,7,205.66
2015,휴업,서부농협주유소,경상북도 성주군 가천로29 (가천면),경상북도 성주군 가천면,128.1689783,35.88271894,1898,1662,1,122.23
2015,폐업,꿈동산주유소,서울특별시 강북구 월계로191 (번동),서울특별시 강북구 번3동,127.0452553,37.62114662,15888,35408,0,52.37
2015,폐업,미래주유소,경상남도 김해시 장유로402 (신문동),경상남도 김해시 장유1동,128.8200184,35.19160908,54254,60423,9,81.28
2015,폐업,부일주유소,부산광역시 기장군 정관로1126 (장안읍),부산광역시 기장군 장안읍,129.234217,35.32189065,9024,32370,4,245.79
2015,휴업,㈜소모석유 금천제일주유소,전라남도 나주시 영산로5703 (금천면),전라남도 나주시 금천면,126.7525411,35.0355705,6608,57752,2,70.67
2015,폐업,산정주유소,전라남도 목포시 양을로65 (산정동),전라남도 목포시 산정동,126.3824812,34.80341597,8962,16601,0,43.29
2015,휴업,오산주유소,전라북도 고창군 녹두로1033 (고창읍,전북특별자치도 고창군 고창읍,126.6590481,35.43587989,20499,31183,41,166.15
2015,휴업,(유)서해안주유소,전라북도 고창군 동서대로1882 (고창읍),전북특별자치도 고창군 고창읍,126.6678274,35.43386693,20499,31183,41,166.15
2015,휴업,한겨레주유소,충청북도 충주시 중원대로2410 (살미면),충청북도 충주시 살미면,127.9613676,36.90279011,1915,5456,4,135.25
2015,휴업,남선석유㈜ 톨게이트주유소,경기도 성남시 분당구 대왕판교로263 (궁내동,경기도 성남시 분당구 금곡동,127.101352,37.36701219,26213,58787,1,101.78
2015,휴업,일등주유소,충청남도 금산군 금산로679 (남일면,충청남도 금산군 남일면,127.49758,36.03967511,2854,2443,3,88.3
2015,휴업,맑은주유소,강원도 강릉시 입암로12 (입암동),강원특별자치도 강릉시 성덕동,128.9114921,37.74816691,26984,8976,0,76.97
2015,휴업,신반월주유소,경기도 안산시 상록구 건건1길7 (건건동),경기도 안산시 상록구 반월동,126.9030504,37.30154871,16894,136178,5,103
2015,휴업,평택휴게소주유소,경기도 평택시 서동대로2043 (오성면),경기도 평택시 오성면,126.9692983,37.00798703,6600,39299,5,136.06
2015,휴업,선사주유소,서울특별시 강동구 고덕로82 (암사동),서울특별시 강동구 암사1동,127.1343542,37.55453122,32884,25582,3,70.92
2015,휴업,목화주유소,서울특별시 강서구 국회대로251 (화곡동),서울특별시 강서구 화곡4동,126.8628326,37.53005133,19617,190133,1,89.31
2015,폐업,덕행주유소,인천광역시 중구 연안부두로21 (항동7가),인천광역시 중구 연안동,126.6034136,37.45568274,5668,60971,25,415.84
2015,휴업,SK고속주유소,전남 영암군 신북면 장산리 697-1,전라남도 영암군 신북면,126.6911235,34.85292971,3322,16765,3,151.11
2015,폐업,터미널주유소,전라남도 여수시 좌수영로276 (오림동),전라남도 여수시 광림동,127.7153978,34.7584705,5384,14076,19,94.54
2015,휴업,도원주유소,경기도 김포시 대명항로346 (대곶면),경기도 김포시 대곶면,126.5825102,37.64850578,17095,30917,11,432.35
2015,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동),경기도 의왕시 청계동,126.9863656,37.39307819,35909,36642,1,95.63
2015,휴업,큰길주유소,전북 전주시 덕진구 용덕길 3-22,전북특별자치도 전주시 덕진구 조촌동,127.0473629,35.87602032,12272,46071,0,128.67
2015,폐업,조인에너지,경기도 파주시 등원로155 (조리읍),경기도 파주시 조리읍,126.8154167,37.76406809,28741,6845,6,146.17
2015,폐업,㈜성서IC주유소,대구광역시 달서구 달구벌대로1395 (용산동),대구광역시 달서구 용산2동,128.5200215,35.85037275,26812,66579,0,47.03
2015,폐업,동해주유소,부산광역시 동래구 온천장로14 (온천동),부산광역시 동래구 온천1동,129.0792378,35.21344388,24276,70579,64,109.94
2015,폐업,제일주유소,전라북도 익산시 서동로4길29 (동산동),전북특별자치도 익산시 동산동,126.9603427,35.9303247,21064,9821,2,78.19
2015,폐업,SK네트웍스㈜ 신천주유소,광주광역시 광산구 상무대로97 (도산동),광주광역시 광산구 도산동,126.7857944,35.12971973,14668,47995,0,74.79
2015,폐업,정민에너지,대전광역시 동구 계족로140번길109 (용운동),대전광역시 동구 용운동,127.4503753,36.32739084,25662,84300,1,59.54
2015,휴업,석창주유소,전라남도 여수시 좌수영로984 (봉계동),전라남도 여수시 주삼동,127.6635152,34.78477489,7824,25252,0,156.06
2015,휴업,만땅주유소,경기도 동두천시 강변로290 (지행동),경기도 동두천시 송내동,127.0459883,37.89664687,24483,12031,4,95
2015,폐업,칠곡주유소,경상남도 의령군 한티로256 (칠곡면),경상남도 의령군 칠곡면,128.1522216,35.36121684,1128,7650,1,108.16
2015,휴업,용흥주유소,경상북도 포항시 북구 새마을로57 (용흥동),경상북도 포항시 북구 용흥동,129.3535607,36.03936464,20968,21053,4,119.61
2015,폐업,㈜거림에너지,부산광역시 중구 광복로97번길18 (동광동2가)805호(동양빌딩),부산광역시 중구 동광동,129.0353403,35.10023438,2743,134118,21,293.11
2015,폐업,미주주유소,경기도 파주시 부흥로595 (광탄면),경기도 파주시 광탄면,126.9083941,37.80625716,13740,726,6,237.7
2015,휴업,세종주유소,전라남도 함평군 영광로3148 (월야면),전라남도 함평군 월야면,126.6564881,35.1745322,3405,25151,0,134.51
2015,휴업,색달주유소,제주특별자치도 서귀포시 일주서로1057 (상예동,제주특별자치도 서귀포시 예래동,126.399775,33.26210319,3771,19840,29,171.31
2015,폐업,㈜다담테크 다담주유소,광주광역시 광산구 소촌로142 (소촌동),광주광역시 광산구 어룡동,126.7924182,35.15699892,35670,47995,2,71.68
2015,폐업,주-디케이비엠시 대경주유소,서울특별시 도봉구 도봉로696 (방학동),서울특별시 도봉구 방학1동,127.0434132,37.66663,27134,171081,3,93.79
2015,폐업,해인주유소,전라남도 목포시 옥암로128-1 (옥암동),전라남도 목포시 옥암동,126.4249734,34.81016491,10816,9845,1,126.11
2015,휴업,수정주유소,전북 무주군 부남면 무금로 1072,전북특별자치도 무주군 부남면,127.5803416,36.02182379,1304,25855,1,99.69
2015,휴업,영정대성주유소,충청남도 공주시 영정길284 (신풍면),충청남도 공주시 신풍면,126.9939921,36.50316348,3082,2707,1,111.94
2015,휴업,강변주유소,충청남도 공주시 창벽로450-3 (상왕동),충청남도 공주시 옥룡동,127.1837068,36.44440721,7290,18144,3,89.85
2015,휴업,㈜태산에너지,경기도 포천시 내진로222 (내촌면),경기도 포천시 내촌면,127.2134468,37.80236482,5328,23061,11,336.15
2015,휴업,육백사주유소,경상남도 의령군 의병로171 (의령읍),경상남도 의령군 의령읍,128.2554616,35.319211,8907,3553,18,144.94
2015,휴업,(유)경남가스 그린주유소,경상남도 창원시 진해구 여좌로38 (여좌동),경상남도 창원시 진해구 여좌동,128.6643865,35.15571486,7939,36957,3,80.36
2015,휴업,하나주유소,경상북도 예천군 충효로187 (예천읍),경상북도 예천군 예천읍,128.4447888,36.64948168,14481,11020,21,157.1
2015,휴업,청자주유소,인천광역시 계양구 아나지로597 (서운동),인천광역시 계양구 작전서운동,126.7586702,37.52593718,33322,187993,13,92.79
2015,휴업,한동주유소,제주특별자치도 제주시 일주동로2763 (구좌읍),제주특별자치도 제주시 구좌읍,126.8219484,33.54092183,14767,2334,45,207.22
2015,휴업,우리주유소,충청북도 충주시 금봉대로352 (교현동),충청북도 충주시 교현·안림동,127.947382,36.96623322,22324,1848,0,76.46
2015,휴업,마령주유소,강원도 인제군 광치령로85 (인제읍),강원특별자치도 인제군 인제읍,128.1935536,38.10811668,10493,15198,22,183.74
